contest,caption,mean,precision,votes,not_funny,somewhat_funny,funny,has_question_mark,ends_with_punctuation,caption_length
728,"What can I say man, you’ll get used to it.",1.1320754716981132,0.054130787224881,53,47,5,1,False,True,42
728,"Give a man a coconut, he'll sip for an afternoon.  Teach a man to fish for coconuts, he'll lounge out for a lifetime.",1.1320754716981132,0.0469515997666815,53,46,7,0,False,True,117
728,"Well,I was an island.",1.1320754716981132,0.054130787224881,53,47,5,1,False,True,21
728,You look like you could use a drink. I hope you like coconut.,1.1320754716981132,0.054130787224881,53,47,5,1,False,True,61
728,"Dude, welcome to Gen Z socialism.",1.1320754716981132,0.054130787224881,53,47,5,1,False,True,33
728,They're picking me up on Sunday and said they'll have room if anyone shows up from the plane crash.,1.1320754716981132,0.054130787224881,53,47,5,1,False,True,99
728,Where have you been? I ran this dry an hour ago.,1.1320754716981132,0.0469515997666815,53,46,7,0,True,True,48
728,The one control left is my attitude.,1.1320754716981132,0.054130787224881,53,47,5,1,False,True,36
728,"Hey man, see this coconut? This Coconut represents MY world! See that briefcase of yours?.....need I say more?",1.1320754716981132,0.0469515997666815,53,46,7,0,True,True,110
728,"Since you are going, pick me up another one along the way.",1.1320754716981132,0.054130787224881,53,47,5,1,False,True,58
728,I've been waiting here to ask you about your car's extended warranty.,1.1320754716981132,0.054130787224881,53,47,5,1,False,True,69
728,"Welcome to paradise, you're isolating on the other side of the tree.",1.1320754716981132,0.054130787224881,53,47,5,1,False,True,68
728,I’ll have another mai tai. Thanks.,1.1320754716981132,0.054130787224881,53,47,5,1,False,True,34
728,I'd like to help but the cabana boy won't be back until tomorrow.,1.1320754716981132,0.0469515997666815,53,46,7,0,False,True,65
728,Where's the airport?,1.1320754716981132,0.0604634726964969,53,48,3,2,True,True,20
728,I can’t believe Avon is still calling”,1.1320754716981132,0.0469515997666815,53,46,7,0,False,False,38
728,I landed here in 2019.,1.1320754716981132,0.054130787224881,53,47,5,1,False,True,22
728,"Get me another one, flunky!",1.1320754716981132,0.054130787224881,53,47,5,1,False,True,27
728,"Don't let this island dominate you, bro!",1.1320754716981132,0.0469515997666815,53,46,7,0,False,True,40
728,You seem stressed. Be more like me and relax a little.,1.1320754716981132,0.054130787224881,53,47,5,1,False,True,54
728,"You’re going to love it here, but I gave up on the Wi-Fi weeks ago.",1.1320754716981132,0.0469515997666815,53,46,7,0,False,True,67
728,"And on Sunday nights I have friends over for poker, so you'll have to find somewhere else to be.",1.1320754716981132,0.0469515997666815,53,46,7,0,False,True,96
728,Busy day? Looks like you need a sip.,1.1320754716981132,0.0469515997666815,53,46,7,0,True,True,36
728,Please tell me you brought ice.,1.1304347826086956,0.0502043712338805,46,40,6,0,False,True,31
728,Excellent! We're in need of a pool boy.,1.1304347826086956,0.0502043712338805,46,40,6,0,False,True,39
728,Ok where is other your other  shoe,1.1304347826086956,0.0590479674998938,46,41,4,1,False,False,34
728,Are you the fridge guy or wi-fi?,1.1304347826086956,0.0502043712338805,46,40,6,0,True,True,32
728,Tell me you have an ice cube tray in that briefcase,1.1304347826086956,0.0502043712338805,46,40,6,0,False,False,51
728,"When life gives you coconuts, go Tiki!",1.1304347826086956,0.0590479674998938,46,41,4,1,False,True,38
728,"You're boss called, sounded pretty mad, want a drink before heading back?",1.1304347826086956,0.0502043712338805,46,40,6,0,True,True,73
728,The last guy brought me the umbrella. Let me see what you brought.,1.1304347826086956,0.0502043712338805,46,40,6,0,False,True,66
728,Dude you need to relax,1.1304347826086956,0.0502043712338805,46,40,6,0,False,False,22
728,"Sup, Forest?",1.1304347826086956,0.0667296488882396,46,42,2,2,True,True,12
728,Please tell me there's no Internet...,1.1304347826086956,0.0502043712338805,46,40,6,0,False,True,37
728,"Your life will change when you get a few interns, trust me.",1.1304347826086956,0.0590479674998938,46,41,4,1,False,True,59
728,"So I am in the wrong cartoon cliche, whatever.
Can I get a refill?",1.1304347826086956,0.0502043712338805,46,40,6,0,True,True,66
728,"If you’re selling anything but refills, go back where you got lost from.",1.1304347826086956,0.0590479674998938,46,41,4,1,False,True,72
728,And everything is included in your package at no extra cost,1.1304347826086956,0.0590479674998938,46,41,4,1,False,False,59
728,Goddamit man! I told you to bring my silk bathing suit. How hard is it to swim 300 miles to my private island?,1.1304347826086956,0.0502043712338805,46,40,6,0,True,True,110
728,"Yep, the tree, coconut, chair, me … all figments of the imagination.",1.1304347826086956,0.0502043712338805,46,40,6,0,False,True,68
728,"Any sunscreen in there?""",1.1304347826086956,0.0590479674998938,46,41,4,1,True,False,24
728,Rough day at the office now and then.,1.1304347826086956,0.0590479674998938,46,41,4,1,False,True,37
728,Lol broseph 😫😫😃✋🏽pog,1.1304347826086956,0.0590479674998938,46,41,4,1,False,False,20
728,# Been here awhile?,1.1304347826086956,0.0502043712338805,46,40,6,0,True,True,19
728,"Sorry dude, only one chair per island. You can try the coconut, though",1.1304347826086956,0.0502043712338805,46,40,6,0,False,False,70
728,"Of course it’s 2020, so fate hasn’t sent me a hot chick.",1.1296296296296295,0.059383604691421,54,49,3,2,False,True,56
728,"Sorry, this beach has a no-soliciting policy.",1.1296296296296295,0.059383604691421,54,49,3,2,False,True,45
728,"So glad you're here, looks like the trip was smooth. Could you get me a refill?",1.1296296296296295,0.0531751867564207,54,48,5,1,True,True,79
728,"WTF doesn't begin to describe this, man.",1.1296296296296295,0.0531751867564207,54,48,5,1,False,True,40
728,You don't look like Room Service!,1.1296296296296295,0.0531751867564207,54,48,5,1,False,True,33
728,"What you see is what you get""",1.1296296296296295,0.0531751867564207,54,48,5,1,False,False,29
728,"A summons? I underestimated my ex-wife, councillor, but trust me when I say the next forsaken island won’t be so easy to find...",1.1296296296296295,0.0531751867564207,54,48,5,1,True,True,128
728,Turns out this is a phone. Oh well.,1.1290322580645162,0.0486945984413825,62,55,6,1,False,True,35
728,I thought it was Sunday but it must be Friday,1.1290322580645162,0.0538515055234308,62,56,4,2,False,False,45
728,Finally!.. could you be having some pineaples for my coconut ?,1.1206896551724137,0.0431487964717558,58,51,7,0,True,True,62
728,You know your problem? Bad attitude.,1.12,0.0545108115095397,50,45,4,1,True,True,36
728,"We work hard, we play hard.",1.12,0.0545108115095397,50,45,4,1,False,True,27
728,"I asked for a lantern, not an intern.",1.12,0.0464230765979197,50,44,6,0,False,True,37
728,Attitude”,1.12,0.0464230765979197,50,44,6,0,False,False,9
728,"You’re staying right there, buddy, until we can get you tested for Covid.",1.12,0.0545108115095397,50,45,4,1,False,True,73
728,You'll get use to it. They even offer island delivery.,1.12,0.0615447406529657,50,46,2,2,False,True,54
728,I'm man enough to drink this.,1.12,0.0615447406529657,50,46,2,2,False,True,29
728,The directions were a LEFT at the atoll.,1.12,0.0545108115095397,50,45,4,1,False,True,40
728,"Dude, you need one of these.",1.12,0.0615447406529657,50,46,2,2,False,True,28
728,"Just so you know, this is the LGBT-friendly island.",1.12,0.0464230765979197,50,44,6,0,False,True,51
728,Did you bring a rescue boat,1.12,0.0545108115095397,50,45,4,1,False,False,27
728,"Hello Peter, what's happening. Uh… we have sort of a problem here. Yeaaah. You apparently didn’t put one of the new coversheets on your TPS reports.",1.12,0.0464230765979197,50,44,6,0,False,True,148
728,Enjoy Worry Free Island with some coconut milk.,1.12,0.0545108115095397,50,45,4,1,False,True,47
728,How long did you have to wait for the cabana boy?,1.12,0.0464230765979197,50,44,6,0,True,True,49
728,Sorry but I already voted by mail.,1.12,0.0464230765979197,50,44,6,0,False,True,34
728,"Man with briefcase: ""I thought you weren't able to ask for 1,000 wishes....""
Man in chair: ""I guess you talked to the wrong genie""",1.12,0.0545108115095397,50,45,4,1,False,False,130
728,"Actually, I need you to head back again and get more tiny umbrellas.",1.12,0.0464230765979197,50,44,6,0,False,True,68
728,"I know there`s barely any food, but its amazing how much not having a bullshit job relaxes you.",1.12,0.0464230765979197,50,44,6,0,False,True,95
728,I hope you brought some coco loco mix.,1.12,0.0545108115095397,50,45,4,1,False,True,38
728,"Well, if you forgot to bring your resume on the waiters' job...",1.12,0.0464230765979197,50,44,6,0,False,True,63
728,I can't believe you're still commuting.,1.12,0.0545108115095397,50,45,4,1,False,True,39
728,Wilson?,1.12,0.0464230765979197,50,44,6,0,True,True,7
728,"Ah, it's tiring to think what to do next with all the money I have to do nothing.",1.12,0.0545108115095397,50,45,4,1,False,True,81
728,I'm worried about catching COVID.  Can you please back up a foot?,1.12,0.0545108115095397,50,45,4,1,True,True,65
728,"You look like hell, but but would you please bring me another of these drinks with a tiny umbrella?",1.12,0.0545108115095397,50,45,4,1,True,True,99
728,"Enough about me, what's your life philosophy?",1.12,0.0464230765979197,50,44,6,0,True,True,45
728,"Dude, there are only enough coconuts on this island for one dude.",1.12,0.0545108115095397,50,45,4,1,False,True,65
728,"I'll share my drink, but not my beach chair.",1.12,0.0545108115095397,50,45,4,1,False,True,44
728,You called?,1.12,0.0464230765979197,50,44,6,0,True,True,11
728,"Dude, you forgot the sunblock?",1.12,0.0545108115095397,50,45,4,1,True,True,30
728,"Hey, man.  Space is full.  You'll have to move on.",1.12,0.0615447406529657,50,46,2,2,False,True,50
728,"Dude, just so you know, I'm quarantining since I tested positive for Covid. What brings you here?",1.12,0.0545108115095397,50,45,4,1,True,True,97
728,"just one more refill, ASAP",1.12,0.0464230765979197,50,44,6,0,False,False,26
728,My boss told me to get you to sign this contract or it be very uncomfortable for me .,1.12,0.0464230765979197,50,44,6,0,False,True,85
728,"Dr. Livingwell, I presume.",1.12,0.0464230765979197,50,44,6,0,False,True,26
728,"Nice outfit, Dave. Can I get another coconut?",1.12,0.0615447406529657,50,46,2,2,True,True,45
728,"These covid dreams are wierd , but less so than the reality of 2020.",1.12,0.0545108115095397,50,45,4,1,False,True,68
728,Nick reassesses his employment guilt after gazing upon Brad's stimulus sponsored lifestyle and abs.,1.12,0.0464230765979197,50,44,6,0,False,True,99
728,"Relax, Paul. It's the weekend.",1.12,0.0464230765979197,50,44,6,0,False,True,30
728,"Yeah bro, so it’s just ‘refunds@fyrefestival.com’.",1.12,0.0615447406529657,50,46,2,2,False,True,50
728,mmmmmmmmm...daddy af.,1.12,0.0615447406529657,50,46,2,2,False,True,21
728,"Sometimes, adversity changes a man; sometimes, a man changes adversity.",1.12,0.0545108115095397,50,45,4,1,False,True,71
728,I'm no longer interested in your no-obligation insurance review.,1.12,0.0464230765979197,50,44,6,0,False,True,64
728,"...and tell your boss when you find him that those contracts must be signed by him, notarized and returned to my agent by Tuesday.",1.12,0.0464230765979197,50,44,6,0,False,True,130
728,Do you have an extra mask?,1.12,0.0464230765979197,50,44,6,0,True,True,26
728,"I got here first, live with it.",1.12,0.0545108115095397,50,45,4,1,False,True,31
728,Css can I assume that the rest of your luggage will arrive later today?,1.12,0.0464230765979197,50,44,6,0,True,True,71
728,"Hey, man.  Welcome to the biggest, lushest, most important island on the planet. You're going to love it here bigly. BTW: you can be voted off the island.",1.12,0.0464230765979197,50,44,6,0,False,True,154
728,No need to check in with the boss- coast is clear!,1.12,0.0464230765979197,50,44,6,0,False,True,50
728,You need a vacation.,1.12,0.0464230765979197,50,44,6,0,False,True,20
728,"Don't need insurance, man, but since you're here why don't you join me?",1.12,0.0545108115095397,50,45,4,1,True,True,71
728,"Go ahead, but it's mostly backwash.",1.12,0.0464230765979197,50,44,6,0,False,True,35
728,"Welcome, bruh; Coco Loco?",1.12,0.0545108115095397,50,45,4,1,True,True,25
728,If I were more charitable,1.12,0.0615447406529657,50,46,2,2,False,False,25
728,I was like you once...,1.12,0.0464230765979197,50,44,6,0,False,True,22
728,Does the IRS cover your travel expenses too?,1.12,0.0464230765979197,50,44,6,0,True,True,44
728,"Before you say anything, I ARRIVED here with a perfect tan.",1.12,0.0464230765979197,50,44,6,0,False,True,59
728,"Trump pressures CDC to recommend Pina Colada as a mainline treatment for COVID-19 - Speaking Truth to Power, from the desk of Andy Borowitz",1.12,0.0464230765979197,50,44,6,0,False,False,139
728,I can’t believe you took the last coconut while I was at work!,1.12,0.0545108115095397,50,45,4,1,False,True,62
728,"There was just one person living or staying in this house, apartment, or mobile home on April 1, 2020; there were no additional persons staying here, even temporarily and I am the sole owner.  This is not a telephone; it is a Pina Colada.",1.12,0.0464230765979197,50,44,6,0,False,True,238
728,You shouldn’t have ignored the ‘No Soliciting’ sign,1.12,0.0464230765979197,50,44,6,0,False,False,51
728,I hope you brought your immigration papers,1.12,0.0545108115095397,50,45,4,1,False,False,42
728,Don’t you hate paper straws.,1.12,0.0464230765979197,50,44,6,0,False,True,28
728,It can't hurt your rescue to get a tan.,1.12,0.0545108115095397,50,45,4,1,False,True,39
728,"What took you so long ?
The party is over. Everybody left early.",1.12,0.0464230765979197,50,44,6,0,True,True,64
728,"I’ve killed your family. I’ve killed your dreams. Now, I’ve brought you here to drink my co-cum-nut.",1.12,0.0464230765979197,50,44,6,0,False,True,100
728,"Sounds tough, bro, but did YOUR portfolio drop six percent today?",1.12,0.0464230765979197,50,44,6,0,True,True,65
728,"I don't need your briefs, I already have one.",1.12,0.0545108115095397,50,45,4,1,False,True,45
728,C'mon...don't make me get up...,1.12,0.0545108115095397,50,45,4,1,False,True,31
728,It's not so bad here if you have a Club Med membership.,1.12,0.0464230765979197,50,44,6,0,False,True,55
728,"No, the island is not 6 feet long.",1.12,0.0464230765979197,50,44,6,0,False,True,34
728,"The service is slow, but I guess that's cuz of covid.",1.12,0.0545108115095397,50,45,4,1,False,True,53
728,I don't care if you're the pilot or not - you're gatecrashing my pool party. I hope you've got some ice in that!,1.12,0.0545108115095397,50,45,4,1,False,True,112
728,"Could you get me a refill, please?",1.12,0.0464230765979197,50,44,6,0,True,True,34
728,"Relax, have a Mai Tai.  It might take you a
couple of months to settle in.",1.12,0.0464230765979197,50,44,6,0,False,True,74
728,Philbert can't take another beating and decides to split,1.12,0.0464230765979197,50,44,6,0,False,False,56
728,Why did you hold onto your briefcase?,1.12,0.0545108115095397,50,45,4,1,True,True,37
728,"Sorry dude, occupied.",1.12,0.0545108115095397,50,45,4,1,False,True,21
728,"Make yourself comfortable, the video conference starts in ten minutes.",1.12,0.0545108115095397,50,45,4,1,False,True,70
728,The Mai Tiss are great but the service is slow,1.12,0.0464230765979197,50,44,6,0,False,False,46
728,"Look, I worked hard to social distance as far as possible. You're kinda killing my vibe",1.12,0.0545108115095397,50,45,4,1,False,False,87
728,I sure hope that briefcase has more coconuts.,1.12,0.0545108115095397,50,45,4,1,False,True,45
728,"It's coconut, which unfortunately is a natural laxative.",1.12,0.0464230765979197,50,44,6,0,False,True,56
728,"Took you long enough to get here. Refill, please!",1.12,0.0464230765979197,50,44,6,0,False,True,49
728,"Do you have a reservation?
or
Any news about the election?",1.12,0.0464230765979197,50,44,6,0,True,True,58
728,"Honey, I'm home. What's for dinner?",1.12,0.0464230765979197,50,44,6,0,True,True,35
728,I don't know why you bother with those piranhas.,1.12,0.0545108115095397,50,45,4,1,False,True,48
728,"For the last time, rum is for pirates and Americans, and I am neither.",1.12,0.0464230765979197,50,44,6,0,False,True,70
728,All you have to do is disrupt a billion-dollar industry.,1.12,0.0545108115095397,50,45,4,1,False,True,56
728,"I've drained this one, but you might wanna go back and. . . .",1.12,0.0464230765979197,50,44,6,0,False,True,61
728,"You escaped I see, want a drink?  No Alcohol, just coconut milk...
ah the fruit of the gods!!!",1.12,0.0615447406529657,50,46,2,2,True,True,94
728,"No, I did not say I need a little term, a little whole life.",1.12,0.0464230765979197,50,44,6,0,False,True,60
728,You from the US? We will have our intake boat take you to the migrant detention centers. Don't worry. They're NOT concentration camps.,1.12,0.0464230765979197,50,44,6,0,True,True,134
728,"No, I haven’t heard of ‘Bitty Coins’. Should I have?",1.12,0.0615447406529657,50,46,2,2,True,True,52
728,I used to be just like you. But then I quit my dad's company changed my whole perspective.,1.12,0.0464230765979197,50,44,6,0,False,True,90
728,Life insurance? No. Got a good yachting policy?,1.12,0.0464230765979197,50,44,6,0,True,True,47
728,And I thought I'd finally seen the last of you Liberty Insurance agents.,1.12,0.0464230765979197,50,44,6,0,False,True,72
728,"Pull up a chair, unless you are one of them pollsters",1.12,0.0545108115095397,50,45,4,1,False,False,53
728,Welcome to the Sea Suite.,1.12,0.0545108115095397,50,45,4,1,False,True,25
728,I hate you.,1.12,0.0545108115095397,50,45,4,1,False,True,11
728,It's not so bad once you get used to it,1.12,0.0545108115095397,50,45,4,1,False,False,39
728,"When asked what one thing I would take on this desert island, I replied: my best friend Bill.",1.12,0.0545108115095397,50,45,4,1,False,True,93
728,Where do you order your take-out?,1.12,0.0464230765979197,50,44,6,0,True,True,33
728,I'll take two more of these when you get the chance. Thanks brah.,1.12,0.0464230765979197,50,44,6,0,False,True,65
728,I told you! Bring rum!,1.12,0.0464230765979197,50,44,6,0,False,True,22
728,Welcome. I have been here for 3 generations. In 3 generations you may be the boss. Better get to work.,1.12,0.0464230765979197,50,44,6,0,False,True,102
728,Good thing you have a job. I am here living off unemployment.,1.12,0.0464230765979197,50,44,6,0,False,True,61
728,You're not going anywhere so you might as well make the most of it.,1.12,0.0545108115095397,50,45,4,1,False,True,67
728,The starfish supports charter schools so it is dead to me.,1.12,0.0545108115095397,50,45,4,1,False,True,58
728,"Sorry, but you'll have to go into quarantine behind the palm tree.",1.12,0.0464230765979197,50,44,6,0,False,True,66
728,The tennis courts flooded over.,1.12,0.0464230765979197,50,44,6,0,False,True,31
728,"Give me your tired, hungry and poor"" has it's limitations",1.12,0.0464230765979197,50,44,6,0,False,False,57
728,"Of course I'm a hallucination. Wait,you're only just finding out that you're gay?",1.12,0.0545108115095397,50,45,4,1,True,True,81
728,"It's $10,000 a week, booze inclusive. Why do you ask?",1.12,0.0545108115095397,50,45,4,1,True,True,53
728,Please tell me you brought vodka.,1.12,0.0464230765979197,50,44,6,0,False,True,33
728,"I would buy your health insurance policy, but the nearest doctor is 5,000 miles from here",1.12,0.0615447406529657,50,46,2,2,False,False,89
728,You have wasted your time.  I told you I will never pay what I owe you.,1.12,0.0545108115095397,50,45,4,1,False,True,71
728,Drink some of this and to everyone else you will look blond and tanned.,1.12,0.0545108115095397,50,45,4,1,False,True,71
728,"Just work hard, and you can live like me someday.",1.12,0.0545108115095397,50,45,4,1,False,True,49
728,"You're late Jablonkski, I want this island in escrow by tomorrow.",1.12,0.0545108115095397,50,45,4,1,False,True,65
728,"Yes, we’re an autocracy, but I promise you’ll be much happier here. Relax!",1.12,0.0545108115095397,50,45,4,1,False,True,74
728,"Welcome to Consultant's Hell.  If you wish for me to provide anything for you, well, just forget about it.",1.12,0.0464230765979197,50,44,6,0,False,True,106
728,"So,I guess there are only 499 now?",1.12,0.0464230765979197,50,44,6,0,True,True,34
728,"hey man, you got any sunblock?",1.12,0.0615447406529657,50,46,2,2,True,True,30
728,It’s about time you showed up.  My WiFi’s not working.,1.12,0.0545108115095397,50,45,4,1,False,True,54
728,We're still doing casual Fridays.,1.12,0.0464230765979197,50,44,6,0,False,True,33
728,"Rough trip?  Here, have the last coconut.",1.12,0.0545108115095397,50,45,4,1,True,True,41
728,"Mitai is cooler than your tie, dude!",1.12,0.0545108115095397,50,45,4,1,False,True,36
728,Get over it. Sunscreen is Fake News.,1.12,0.0464230765979197,50,44,6,0,False,True,36
728,Too late! What’s the return policy?,1.12,0.0464230765979197,50,44,6,0,True,True,35
728,"Where's your other shoe, brah?",1.12,0.0545108115095397,50,45,4,1,True,True,30
728,Why are you harassing me here? I already told you the check’s in the mail!,1.12,0.0464230765979197,50,44,6,0,True,True,74
728,"It takes a while, but you’ll settle in.",1.12,0.0464230765979197,50,44,6,0,False,True,39
728,And this is the place I traveled to just to get away from  my neighbors,1.12,0.0464230765979197,50,44,6,0,False,False,71
728,"Hey, new guy, bring me a refill.",1.12,0.0615447406529657,50,46,2,2,False,True,32
728,You should have joined a company that provided an option to work remotely.,1.12,0.0545108115095397,50,45,4,1,False,True,74
728,"I say we make the best of it. But if you want to be that way, sue the cartoonist.",1.12,0.0464230765979197,50,44,6,0,False,True,81
728,"What brings you to my office, Tommy?",1.12,0.0545108115095397,50,45,4,1,True,True,36
728,"You didn’t happen to bring any rum, did you?",1.12,0.0464230765979197,50,44,6,0,True,True,44
728,"This is a great place to chill--nobody knows where you are,",1.12,0.0545108115095397,50,45,4,1,False,False,59
728,Sorry.  That was the last of the rum.,1.12,0.0545108115095397,50,45,4,1,False,True,37
728,"Uh, recycle the umbrella and straw on my refill . . .",1.12,0.0464230765979197,50,44,6,0,False,True,53
728,Thanks for the coconut. See you again next week.,1.12,0.0464230765979197,50,44,6,0,False,True,48
728,"You might not want any, there's only one straw.",1.12,0.0464230765979197,50,44,6,0,False,True,47
728,"Didn’t think global warming could happen overnight, eh?

Here, I made you a cocktail from the last coconut on earth.",1.12,0.0545108115095397,50,45,4,1,True,True,116
728,You can use my sandals though!,1.12,0.0464230765979197,50,44,6,0,False,True,30
728,Rentals have sky rocked during Covid. This is a deserted island share .,1.12,0.0545108115095397,50,45,4,1,False,True,71
728,"I get 12 bucks for one of these, refills are 9.",1.12,0.0464230765979197,50,44,6,0,False,True,47
728,There better be a Shish kebab in that suitcase.,1.12,0.0615447406529657,50,46,2,2,False,True,47
728,Hey! Get me another one with more ice! Skip the umbrella.,1.12,0.0615447406529657,50,46,2,2,False,True,57
728,"Hey climate refugee, look what the doctors did for me.",1.12,0.0464230765979197,50,44,6,0,False,True,54
728,I traded my tie for a Mai Tai.,1.12,0.0464230765979197,50,44,6,0,False,True,30
728,"Sorry, it was the last one.",1.12,0.0615447406529657,50,46,2,2,False,True,27
728,You’re more gay than the volleyball scene in Top Gun.,1.12,0.0545108115095397,50,45,4,1,False,True,53
728,Life is a metaphor.,1.12,0.0545108115095397,50,45,4,1,False,True,19
728,Would you like some Kool-Aid?,1.12,0.0615447406529657,50,46,2,2,True,True,29
728,"I'm overjoyed to meet you too, but you're going to have to put on a mask and stay six feet away from me.",1.12,0.0464230765979197,50,44,6,0,False,True,104
728,"A man stretched out on a sun lounger greets a man dressed in tattered office clothes. The first man holds a coconut with a decorative umbrella on top. The second man holds a briefcase. There is a palm tree, a starfish, and a shell.",1.12,0.0545108115095397,50,45,4,1,False,True,231
728,Ed finally upped and left the rat race behind only to realize later that ‘the short end of the stick’ was not location specific.,1.12,0.0464230765979197,50,44,6,0,False,True,128
728,"Dude, Lost ended.",1.12,0.0464230765979197,50,44,6,0,False,True,17
728,You look beat. Another rough day at the office?,1.12,0.0464230765979197,50,44,6,0,True,True,47
728,"I told you to invest in Grubhub, not StubHub!",1.12,0.0545108115095397,50,45,4,1,False,True,45
728,No. I’m not trying to palm this off to you.,1.12,0.0464230765979197,50,44,6,0,False,True,43
728,Brah when I recommended getting here cheap with KAYAK —did Not mean Paddle yourself,1.12,0.0615447406529657,50,46,2,2,False,False,83
728,"Hey buddy! We could have done it at your place too, you know.",1.12,0.0464230765979197,50,44,6,0,False,True,61
728,Trish is flying down fir the weekend. Make yourself scarce.,1.12,0.0545108115095397,50,45,4,1,False,True,59
728,I get a discount if I batch the next order?,1.12,0.0545108115095397,50,45,4,1,True,True,43
728,Take that tie off. It's a different life here!,1.12,0.0615447406529657,50,46,2,2,False,True,46
728,"Hey man, that doesn’t seem very ‘causal Friday’.",1.12,0.0615447406529657,50,46,2,2,False,True,48
728,I need you to stay at least six feet away; my mask gives me the most unflattering tan lines.,1.12,0.0545108115095397,50,45,4,1,False,True,92
728,"Sorry, I don’t have anything else to offer...",1.12,0.0545108115095397,50,45,4,1,False,True,45
728,Coconot or cocoyes?,1.12,0.0545108115095397,50,45,4,1,True,True,19
728,"One palm tree, one drink--this island supports only one inhabitant.
Run before loosing the other shoe!",1.12,0.0545108115095397,50,45,4,1,False,True,102
728,"So, the GOP took the cash?",1.12,0.0464230765979197,50,44,6,0,True,True,26
728,Nice of you to drop by.,1.12,0.0545108115095397,50,45,4,1,False,True,23
728,"I am on vacation from being a Hollywood celebrity, what about you?",1.12,0.0464230765979197,50,44,6,0,True,True,66
728,I still haven't found your left shoe but I promise to keep looking.,1.12,0.0545108115095397,50,45,4,1,False,True,67
728,"As a matter of fact, I do have extra straws in my suitcase.",1.12,0.0615447406529657,50,46,2,2,False,True,59
728,Have you tried drinking more water?,1.12,0.0545108115095397,50,45,4,1,True,True,35
728,It's Saturday.,1.12,0.0545108115095397,50,45,4,1,False,True,14
728,"The bar is closed, but you can share my mai tai.",1.12,0.0464230765979197,50,44,6,0,False,True,48
728,"The COVID’s hot, but the drinks are cold.",1.12,0.0545108115095397,50,45,4,1,False,True,41
728,Beach you to it,1.12,0.0545108115095397,50,45,4,1,False,False,15
728,I thought it was just moderating a debate?,1.12,0.0464230765979197,50,44,6,0,True,True,42
728,You look like you could use a stay-cation.,1.12,0.0464230765979197,50,44,6,0,False,True,42
728,"So you’re my new companion? Unbutton the shirt, there is no one left to proselytize here",1.12,0.0545108115095397,50,45,4,1,True,False,88
728,"Hey man, did you bring a monkey?",1.12,0.0545108115095397,50,45,4,1,True,True,32
728,"... ""you're crazy...in the coconut!""",1.12,0.0545108115095397,50,45,4,1,False,False,36
728,"Hey, how’s it going?",1.12,0.0545108115095397,50,45,4,1,True,True,20
728,"This is a coconut, young Flanagan",1.12,0.0545108115095397,50,45,4,1,False,False,33
728,Ever heard of stoicism?,1.12,0.0545108115095397,50,45,4,1,True,True,23
728,Enjoy while it lasts.,1.12,0.0545108115095397,50,45,4,1,False,True,21
728,WFH expectations versus reality,1.12,0.0464230765979197,50,44,6,0,False,False,31
728,"What took you so long, Doc, get yourself a chair....",1.12,0.0545108115095397,50,45,4,1,False,True,52
728,"Welcome to Third Party Island, you can throw your stuff anywhere.",1.12,0.0545108115095397,50,45,4,1,False,True,65
728,"I'd rather do this in person, you're fired.",1.12,0.0545108115095397,50,45,4,1,False,True,43
728,"The company told me that I could take a vacation this year, sabbatical 2020.",1.12,0.0545108115095397,50,45,4,1,False,True,76
728,"'You sure do miss work from home now, don't you?'",1.12,0.0464230765979197,50,44,6,0,True,False,49
728,You're gonna go nuts here.,1.1176470588235294,0.0534830654783758,51,46,4,1,False,True,26
728,So you're my alumni class agent?,1.1176470588235294,0.0455645099553813,51,45,6,0,True,True,32
728,"What’s happening, Man?",1.1176470588235294,0.0534830654783758,51,46,4,1,True,True,22
728,Sorry ... this spot is taken!,1.1176470588235294,0.0455645099553813,51,45,6,0,False,True,29
728,I asked for red umbrellas.,1.1176470588235294,0.0603717816405515,51,47,2,2,False,True,26
728,I'm Donald Trump and I approve this drink.,1.1176470588235294,0.0534830654783758,51,46,4,1,False,True,42
728,The island has one saving grace. It’s a sand bar.,1.1176470588235294,0.0455645099553813,51,45,6,0,False,True,49
728,Name's Chad. Don't block my tan.,1.1176470588235294,0.0455645099553813,51,45,6,0,False,True,32
728,"After a while, you get used to it.",1.1176470588235294,0.0603717816405515,51,47,2,2,False,True,34
728,"Bro, you masking up?",1.1176470588235294,0.0534830654783758,51,46,4,1,True,True,20
728,I’ve been here all along. You’ll get used to it.,1.1176470588235294,0.0455645099553813,51,45,6,0,False,True,48
728,I'm afraid this isn't one of those tiny islands-with-a-palm-tree jokes.,1.1176470588235294,0.0455645099553813,51,45,6,0,False,True,71
728,I told you we'll have time to hit the beach,1.1176470588235294,0.0455645099553813,51,45,6,0,False,False,43
728,Wanna drink? it's corona free!,1.1176470588235294,0.0455645099553813,51,45,6,0,True,True,30
728,"Ah, the quiet life.",1.1176470588235294,0.0534830654783758,51,46,4,1,False,True,19
728,Welcome to my little COVID getaway. No need for social distancing here!,1.1176470588235294,0.0534830654783758,51,46,4,1,False,True,71
728,Taste the Piano,1.1176470588235294,0.0603717816405515,51,47,2,2,False,False,15
728,I’d like to talk to you about your auto warranty,1.1176470588235294,0.0534830654783758,51,46,4,1,False,False,48
728,early bird gets the worm,1.1176470588235294,0.0455645099553813,51,45,6,0,False,False,24
